OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2
-4.608571788852752,1.8609466613713943,-5.522267162024539,-1.5575093885585662,1.3120946380091414,0.2965181884491823,1.4036322771900205,-1.1450861727122796,-1.9031132829665864,-1.5487987751397387,-1.5738419532711054,-0.2439185855896983,-1.5774986050874826,-1.7271642920157837,2.2196672963828656,-3.066671578544816,1.3435387024781824,-2.2251881634751527,0.8628159664108601,-2.643704383359255,0.1476496446827599,-0.2500911682264064,0.8152674626632035,1.3186091577487105,6.917933919137836,1.186890730700557,-0.6322807061871645,0.988398314504858,4.074153907361474,-0.9656114783131772,-0.8317213427337109,-0.5334133680551041,2.05621536960704,0.0719798662130841,-0.853432200125491,-3.632245582994541,-4.555135833082868,-0.5041342410799334,-2.829416159333422,-0.873147113290623,-1.6964762332063636,-3.2519640229236337,1.9015527629068856,-1.1592618930769412,-1.2228869975892978,0.702341379962168,-0.8814793129141725,-2.456744151433912,0.2061543872082527,-0.6094244106260032,-1.078919448558445,-0.4577418448794841,1.258804076385271,-5.2952716452010975,-4.733228974241374,-1.916659063182504,-0.7012989279602007,0.7200434783269198,-0.8533180786298871,3.525112671569754,0.5740299220798846,3.3093919292226146,0.4553741694901276,-1.2673358034786073,-1.0890375954583909,1.0029946623789208,-0.2066028029757536
-4.875471389991131,1.9367070929971997,-5.942256835754375,-1.3219036513073623,1.270813784456548,0.4952907547693255,1.7027584735053871,-1.3784613093072369,-2.024914725419655,-1.6173709887952752,-1.876534596305791,-0.0238920885377731,-2.146086705352232,-1.8381377901258416,2.286494660198365,-3.0787522822679616,1.522785752933359,-2.492689605827147,0.6816006739001126,-2.942583219236651,-0.0709502157710222,-0.2104029092440358,0.4045255286535141,1.5283399551246344,7.010638318083144,1.0535965188199414,-0.4816219613801418,1.121015679155573,4.285229387635503,-0.8965555544570329,-0.7141147248271997,-0.624404194300755,2.45915252527742,-0.0931023054684239,-0.8115340396535657,-4.246466591440056,-4.807030849276812,-0.4128479274473147,-2.9494530843117337,-1.0664357545699803,-1.6778242597023358,-3.488385451731654,1.83388221451698,-1.0394822417930776,-1.6526409821792516,0.6859647992203666,-0.8992139961292303,-2.9571475129750247,0.1235797630261865,-1.3483719241081205,-1.1597890342238395,-0.8505690527646195,1.2788961708204143,-5.909173836897372,-5.416621640461273,-2.138779656263745,-0.786808832708382,0.5878130897488917,-0.7517038342940399,3.6133943874821775,0.3749213979194703,3.5071675438653456,0.5703784389261557,-1.567020380194288,-0.8618808951812942,1.5486571767019264,-1.3197992422115927
-5.157482405192712,2.093224485743063,-6.391989966811936,-1.1287082013474592,1.115140886941892,0.7177899188376076,1.8024123568421957,-1.5804425187371596,-2.051484274287437,-1.6384836151562014,-2.18226339469292,0.2324617875689574,-2.16478986357685,-1.77679982960551,2.216829324311929,-3.0441371157346886,1.5916202430689863,-2.71464095193393,0.4577222806641918,-3.2969940453898747,-0.4257855666725572,-0.211836867262142,0.1563375974627996,1.716061600186971,7.037744925323549,0.8795180862173293,-0.3656995946994077,1.1159518618892106,4.587195726873816,-0.7716797326569043,-0.973363952068782,-1.1140654711583122,2.862406745279781,-0.4689746973428494,-0.6679567855424668,-4.687245493489719,-4.894097476242867,-0.0057511940882779,-2.944468369553016,-1.19283657142097,-1.5454408593239406,-3.761687884782716,1.7070484756046254,-0.9098870967255016,-2.1148106842180763,0.6313330797947598,-0.6694126460613798,-3.293769098595275,-0.0424428926440265,-1.9318985335752397,-1.2632853487184683,-1.269570411828747,1.322100797642623,-6.431150640757085,-5.849035734106602,-2.355141192710974,-0.7760339492934323,0.3384789713469196,-0.6588509772504914,3.676111152832689,0.1667312644631149,3.386255313069555,0.3777521369250269,-2.0056463126020603,-0.9287060702406608,2.245239714742853,-1.9379218521187385
-5.452146180145292,2.308278160880885,-6.811810966430455,-0.9607294659572858,1.0849350416387171,0.7873092713527852,1.9069259015375848,-1.738486147559421,-2.2342020863438057,-1.606765909525258,-2.4441844940260955,0.4983840006126394,-1.3029442252839658,-1.431281940242662,2.3973622194169355,-3.011925769538995,1.628224396942198,-3.0061984478551373,0.2409210420893814,-3.659049540160993,-0.7640830018944564,-0.1733614856094547,0.2224888418790549,1.6839496762443664,6.919540373384328,0.6220566697768719,-0.2185987664115178,1.1504826504811985,5.18252658157428,-0.6254924339419636,-1.4822950959702337,-1.402996964863303,3.1536857382033787,-0.8048533117087224,-0.4076509674403858,-4.9615013660374725,-4.880283397047018,0.2057920142648139,-2.8554270710431577,-1.3204139869540414,-1.695707710694819,-4.091236061776895,1.631735961535699,-0.8260189649881102,-2.5007198700087323,0.5806476236438822,-0.3610561293304952,-3.4587096602649137,-0.1535475003597071,-2.129744858626271,-1.4526444071753943,-1.5888319116127243,1.3849252194547237,-6.941364940274058,-6.375539578742185,-2.5302740009563323,-0.6191001791763648,0.301174622685913,-0.716576601776638,3.576068463369728,0.0798241253427398,3.4769327062906634,0.3181831104399841,-2.0903405938604216,-1.252493653525216,2.94133568155622,-2.258495560340701
-5.759522069223956,2.4442040502428544,-7.216628358212596,-0.9193606442286856,1.0615209408473378,0.7032836521930763,2.086780533821571,-1.941087100990796,-2.4590852665319893,-1.541260102216703,-2.8427846427184558,0.7605627622122686,0.250451010357402,-0.8737950506472083,2.490714830031899,-3.0167090205457834,1.7005030719688048,-3.1829895324810185,0.076780272343123,-4.0284172020953655,-1.1330615774723034,-0.1917422124229109,0.394555282794254,1.2109007530253812,6.66420193916098,0.2248236812661863,-0.1320382013496317,1.14356992935108,5.894490452310796,-0.4917353500540238,-1.9048723003830808,-1.4338167667408277,3.495483594878564,-1.1848450013400242,-0.1017549723222153,-5.24594627963033,-4.836065869435289,0.1721710576850164,-2.6491307511238253,-1.387197864589511,-2.2390878064903728,-4.435536491603267,1.70600777499288,-0.7808018166175366,-2.8943607618852094,0.5581682767974527,-0.1339551375038903,-3.541545672728398,-0.0364524271251047,-2.1550962624490166,-1.601931908171485,-1.766307076448808,1.466083593427686,-7.454805302028307,-6.971654232484765,-2.623674938995947,-0.3153037399103953,0.4523504713110691,-0.8487586815662613,3.230978301124484,0.1050363547033708,3.812479399635776,0.2769598535080306,-1.879935311513988,-1.728069538653552,3.437451448577325,-2.528706937726043
-5.9704804869693415,2.5626953138491384,-7.552043543859247,-1.0956577814005222,1.0579507541449382,0.5268455572736381,2.20867250861978,-2.136497765734723,-2.637734516313964,-1.408752453291557,-3.293885069961582,1.0380048289685373,1.61332264576769,-0.2013334149872877,2.3918188792221504,-3.0452475201766958,1.7363382570698105,-3.3030305347102957,0.0066309072008801,-4.412617618219733,-1.3374266242617203,-0.1216508064383994,0.4298090773593419,0.4070703054780296,6.519093065661545,-0.0647047497659203,-0.1802140888819945,1.3111421394245115,6.595219080643624,-0.358820893768935,-1.995221640263034,-1.458215360172079,3.974607617456585,-1.4609968204036132,0.1646566647390486,-5.549210402977415,-4.8133676309883215,0.0194337710003189,-2.5056213623580974,-1.3592200075781862,-2.6697724593682293,-4.70886897758526,1.9793911093274612,-0.7832599627369206,-3.263140039552852,0.5313706938591114,-0.0899858326693174,-3.629585415180068,0.0496775931575328,-2.031208057280816,-1.7475360379495657,-1.9081244004609677,1.5647448714126977,-8.12304807897117,-7.406888122411063,-2.6262372409551844,-0.0226058071933143,-0.0074256201957786,-0.9369323871710228,2.9669381172857427,0.1695156691111332,4.025390587218572,0.3519081520049774,-1.617750404598702,-2.3306833798833377,3.71048573311949,-2.8430783445233674
-6.071466574701004,2.7483491056833618,-7.729882868704019,-1.4168966229510094,1.116686372421248,0.3218791684865332,2.2821986316374927,-2.3454903337108965,-2.7462523587282845,-1.2862449204964088,-3.658173481219589,1.31385414786961,2.407245687382476,0.3511911049194445,2.375881722170739,-3.122834916200433,1.667627060672185,-3.636196253010157,-0.0305364121224882,-4.781955108707575,-1.4986646961679897,0.021792034039203,0.2642096368150819,0.0115823353309485,6.393979938913614,-0.1612739033576042,-0.2085852058747259,1.753534395586053,7.163074089833925,-0.2430188693764772,-1.9214085846187725,-1.5317642615263938,4.479168376643889,-1.5387957801678684,0.4039760599231954,-5.883891648603557,-4.8039049050822005,-0.24646853337509,-2.3652946745614227,-1.3748613676156984,-2.841334112305047,-4.993932637723031,2.45327701770689,-0.8029232401909123,-3.569578477529105,0.4735339063507275,-0.25461170290375,-3.695634279933488,0.0341151099542109,-1.8591593118027028,-1.862724714163451,-2.045466417303528,1.7100422392828003,-8.762498159901437,-7.777402160193645,-2.5652034937442973,0.2710141350565811,-0.2723511295509121,-0.950939063354368,2.8080368789705803,0.0838075625055605,4.070292528535711,0.4521959598701541,-1.8372151773134016,-2.7835369802922747,3.977437839282621,-3.0595806789658564
-6.155935818509906,2.956911688201898,-7.764597773575272,-1.7275725536707487,0.9534362180741748,0.1101953608195998,2.29217098718248,-2.619113034122629,-2.781343291331748,-1.1294644544535228,-4.022763199150641,1.5180476873692026,2.62273235560206,0.7887588201608535,2.354479629082061,-3.28816560998424,1.6144433580178488,-4.037277783666697,-0.0446695102012091,-5.0503084615986005,-1.7804237588841154,0.0322947044476151,-0.0204413570219128,0.2140917028562077,6.385837733882923,-0.2841305720789737,-0.2224083932074227,2.253926989525204,7.24761370254998,-0.2153144555350161,-1.9775544801978,-1.6379706705700543,5.043567554990103,-1.6782148857912471,0.6350983057382962,-6.29905304609632,-4.801374212486616,-0.5837665775468146,-2.213267754449764,-1.5428086262106562,-2.9035915530221987,-5.273676271689244,2.908185367692524,-0.8940672982473004,-3.800410893887564,0.3449133069910681,-0.3295843211299978,-3.7499151198455367,0.0687426294042445,-1.7263376124126886,-1.9922663188962415,-2.0628895369466878,1.8231188456261345,-9.230376372904544,-8.232133212148264,-2.454365266458943,0.4064103150508318,-0.1989477253698739,-0.8479749643248897,2.784674536595465,-0.177676977031939,4.018720156971273,0.4646157935689503,-2.4315020060202617,-3.0020449327455543,4.4008562923218815,-3.189729986809179
-6.263138547409115,3.131792340892779,-7.672256531371339,-1.9748335809996915,0.5347223909873648,-0.1091816904621656,2.214473087940982,-2.823417085228555,-2.669415759401115,-0.9145667906442596,-4.371612571587987,1.722705704756165,2.562155607915847,1.095610064224992,2.490519847453731,-3.458584020507004,1.5546729905747505,-4.527786980975222,-0.0359548700914169,-5.316990782902581,-2.2131851316428834,0.0866962447465269,-0.4300255041684897,0.5632512260646632,6.524287974685919,-0.404484292811353,-0.3110471139440176,2.6168241795474767,6.813597416559833,-0.3351321323502456,-2.173222904866328,-1.727283562903593,5.519927771075696,-1.847854510353864,0.8350174669427624,-6.676748748491356,-4.779722934058975,-0.8647590940211618,-2.019653723632107,-1.7658084678853905,-2.896619598462621,-5.491510472311461,3.1685669010244863,-1.014208481679015,-3.9751632913050616,0.1426667998017503,-0.7207205382469768,-3.851130954170381,0.3026956783408518,-1.5078972465479827,-2.110440847014035,-2.238486889167305,1.921200103239656,-9.72788224177615,-8.710779600624049,-2.2676345991142366,0.4179417823087643,-0.0107672339216372,-0.6315986938863691,2.9396745014009924,-0.5580587933175527,3.970290696341209,0.4189412160600936,-2.6333191132280778,-3.094744207928896,4.754583525527862,-3.3556349990400687
-6.457650035529783,3.224780432558772,-7.536504480815216,-2.2858782928130097,0.4462275287567736,-0.284669798550244,2.2357205334082213,-3.016173609482834,-2.464412186680704,-0.7500690616928907,-4.714396576959582,1.895969419114209,2.424265979106345,1.30718657462819,2.600468809612785,-3.5934293190971536,1.474972985427956,-5.077683790004386,0.0077235765372352,-5.57815050611309,-2.65553268350683,0.2541697080382459,-0.8125170024384889,0.8587806050166256,6.720012527214246,-0.3833445118003844,-0.3781505765147823,2.8356171664606715,6.459836443016721,-0.5804351452582521,-2.3012896664710416,-1.694997230239046,5.873030329702297,-1.9183252498158063,0.9594259975366805,-7.002899062812123,-4.741828811352901,-0.9930951499068356,-1.8578173242464049,-1.8668557949309383,-2.890142632053904,-5.7078740575262685,3.2918655458058383,-1.1909144639438498,-4.022400271333117,-0.1007109196100319,-1.1133175194809797,-4.011997981323387,0.5123723461794736,-1.3166357557265682,-2.276909007210797,-2.5309949403828407,2.0025238876840747,-10.121428246378828,-9.123541345247109,-2.0115235658221806,0.4042201359408004,-0.0358818930749702,-0.3656647177845569,3.0669959032788925,-0.9699127162030484,3.8846924753381207,0.3482641596366624,-2.169134284080469,-3.1610708477137197,5.025685775813017,-3.6335505080587582
-6.712552237675604,3.238923019003096,-7.415223531987549,-2.6531578935204685,0.3465579218090859,-0.4160548846587291,2.388623038575635,-3.194301708381105,-2.2700648599291497,-0.5822013443182019,-5.006269799037521,1.983099754053133,2.333407946753145,1.48680331362744,2.675236784523947,-3.795219775312283,1.3643018129038045,-5.513401195472545,0.0673576871740535,-5.824941553681463,-3.003992446437042,0.3492143021021956,-1.2343615030263615,1.021859934215474,6.865153070606905,-0.2872619396253908,-0.473093548748098,2.914212668030459,6.583384120005471,-0.7444766267726806,-2.1840806560542703,-1.626663337221434,6.102351440743977,-1.9695779569516043,1.00864439826654,-7.356861768607139,-4.663886682482606,-1.0334957544146572,-1.7571423392503824,-1.9893066208355576,-2.9170117177006816,-5.945167580334402,3.336341609474202,-1.356809702801888,-3.940208332760065,-0.3232869021075624,-1.3866409681304122,-4.1541854124671,0.6814615706043146,-1.221750904944467,-2.5014666581500493,-3.0056910861626798,1.984094426776264,-10.349026121973566,-9.451715806265655,-1.721952802821603,0.3625271446596763,-0.4012871476578071,-0.0921700478965483,3.097319154139353,-1.381953373438667,3.857242975246574,0.2730319852031617,-1.83110400416556,-3.232797574640509,5.231668262396446,-3.8881434269022543
-6.960021719628389,3.2078465028255287,-7.109433633950651,-3.0532068984237686,-0.0160920967544382,-0.4153300215754703,2.5549182470699963,-3.3489196626270568,-2.171146237870981,-0.4107262795649173,-5.205704800092536,2.041493811946574,2.3134859066782125,1.6283955363796565,2.5727118831566558,-4.007512871838693,1.176198060730747,-5.80092968534689,0.1308999891031597,-6.02421100998653,-3.148871951992895,0.5219578029469307,-1.6969778049296724,1.0697813074795937,6.980102570331732,-0.1958161413823997,-0.6307181678127516,2.7889870389296605,6.911974286465224,-0.7553872813623435,-2.0360883484260577,-1.500295853284484,6.19359795151664,-1.976295696735705,1.0366254209897932,-7.789725536601967,-4.591685634471894,-1.0979476790646905,-1.644646843224919,-2.1958531786319404,-3.1057171055331785,-6.179597756533525,3.2967669872689074,-1.4561202890528904,-3.7045691376530328,-0.5895622115512271,-1.3788162637782593,-4.294286057857131,0.646731513856194,-1.1903054453630153,-2.671900363350099,-3.3966710443476917,1.8849309070142573,-10.593593934518513,-9.673067377961797,-1.427997514630876,0.277332519371452,-0.8213443659124428,0.1581073332865914,3.062343628180893,-1.6779014691593954,3.874785278898052,0.2296352174042386,-1.8997283005498744,-3.2719811829165044,5.343281308102862,-4.249941428135302
-7.268803685373269,3.1440501784043238,-6.903157773825357,-3.395793718900979,-0.2469203634923524,-0.5052256316884796,2.7225430693494914,-3.4761173554881504,-2.0588193986750696,-0.2492985074301996,-5.31013570649493,2.0968195589919887,2.3175273638835723,1.748552979128167,2.309267246598821,-4.232177312869555,0.9194565955852664,-6.000850480577856,0.2156769426412901,-6.060401749078645,-3.4456355267194283,0.5491778340232916,-2.084540715204344,1.1300524408630608,7.090646499423048,-0.0683303234683236,-0.7581231701864328,2.7532218639349715,7.312777709711588,-0.6960365581247356,-1.9337328405240408,-1.2581685507086302,6.160682204165857,-1.9788720031213216,1.0761428905774402,-8.236643736742089,-4.577001226782241,-1.2124121995812196,-1.52728831520324,-2.404585559252341,-3.3896713641533363,-6.39804140802752,3.152012992797672,-1.56844810018284,-3.3349416610802654,-0.8606737659285,-1.3538406245308154,-4.445545424231037,0.4452694202675715,-1.1841447065060713,-2.85726980695622,-3.737640183822911,1.7199100674843804,-10.940076905679632,-10.02681455804052,-1.1292090405859998,0.1248686927675617,-1.08750915904761,0.4207792418131599,3.0681865182461148,-1.982200486108779,3.8139179491308033,0.1876084052286755,-2.052798748872064,-3.312631903637093,5.399143930524609,-4.655364719633123
-7.533670265499362,3.010353261153444,-6.694949599816691,-3.722220369248992,-0.3612384950521019,-0.6602017481124283,2.909607621591247,-3.580973141838262,-2.0005345935422483,-0.1028477975700896,-5.269514646832294,2.1601505667485554,2.501069952420867,1.8234356737002275,2.08617374668655,-4.451167849471091,0.6588091083480703,-6.158366806934152,0.2875717827082846,-6.13820390742251,-3.853746068793401,0.6521220481651397,-2.4946338063610884,1.2058929656156447,7.142287200849125,0.1356628222248357,-0.7826539489586595,2.905643741943467,7.629171699810202,-0.5462650810207106,-1.9150484958593896,-1.0066136736645317,6.018949510969259,-2.050894064773707,1.1255443009571486,-8.564864456701741,-4.668517264400383,-1.38055574787702,-1.3960807714626684,-2.5620860891547266,-3.67892882838115,-6.523808521384096,2.977014587294314,-1.6590415534962943,-2.7705285181483004,-1.030256939823054,-1.0523260885714532,-4.599481064471223,0.2755511043904297,-1.2478950534627105,-3.086639485312628,-4.128074281159312,1.5695639601110942,-11.30751004545703,-10.47536713541373,-0.8183597979365711,-0.0455516369877466,-1.1635248966862473,0.6217324175322974,3.0535373041188767,-2.325234906673116,3.723500282907534,0.1207572952872721,-2.162405515591729,-3.384717490992176,5.372052106483462,-5.121697243744602
-7.658196434727371,2.8246615202264094,-6.485808919096904,-4.05103280512853,-0.4840765451689168,-0.928660027151072,3.038796727987143,-3.696348890275254,-2.056428726889938,0.0313057026379648,-5.0847040028326935,2.2222831671185554,2.7313991755914486,1.8533431880894664,1.9353452843482235,-4.676962691743072,0.3493706845390982,-6.31354886565193,0.3316887312967713,-6.2580197911384925,-4.130902864399258,0.7280483108620732,-2.970862744639064,1.0291459976170565,7.081145267099341,0.2886762855094593,-0.6673837590920715,3.140844537682019,7.801231923732356,-0.4420433915660022,-2.0128431607821438,-0.8536159035856448,5.783247498737228,-2.242170818268683,1.210666790432919,-8.861335579619073,-4.86669966015414,-1.5721667414741365,-1.2567262334353773,-2.659021647851215,-3.8443135888597,-6.690594539630974,2.819795867392888,-1.7103719000663826,-2.2213503521446665,-1.1154348046202776,-0.6656873472786335,-4.7702440866545786,0.2944620052209759,-1.412783155295625,-3.3170458103300136,-4.470309726147268,1.3141235648486127,-11.622418466475205,-10.869695783568195,-0.58891148269689,-0.1936927207052745,-1.2323784210916289,0.7185785092186103,3.009523661386327,-2.771504978495104,3.559340728144245,-0.0239950426833273,-2.3151724526296373,-3.5100360359824405,5.295263378026921,-5.59735883355463
-7.736626754489892,2.567792801174865,-6.291115644366358,-4.185887048458147,-0.7321754772227234,-1.3874479611608923,3.183086580712529,-3.826553917706224,-2.168360328512895,0.1583225055711761,-4.748562226242103,2.273735530330071,2.8585694548336127,1.8526969774002595,1.7731366110396876,-4.906279467340538,0.0564760329389204,-6.535492950598567,0.3950110612947881,-6.392180679085926,-4.51016812348685,0.7508901163782937,-3.5343058985101523,0.545150534183322,7.032666532862386,0.4328747026459156,-0.5071275506464272,3.396534082271978,7.843463009101908,-0.3847623723146012,-2.013452819156612,-0.8069979641553977,5.590016669689556,-2.4185454979315377,1.339270659351067,-9.106607524921651,-5.098758434103716,-1.7339656320705732,-1.165836081602249,-2.710542648731908,-3.870984440447225,-6.827656987410778,2.7045499671214426,-1.810023116571729,-1.7712097328830785,-1.2304558713561362,-0.4977713094535447,-4.949845333972281,0.3696879630270144,-1.6429545016797853,-3.535010861293548,-4.683210706180965,1.0293474700482248,-11.98393588055476,-11.125925069401667,-0.3756991812685761,-0.3306212495228315,-1.2617915028661535,0.7794759203656474,2.8700035235834576,-3.185660061940701,3.2917476865390785,-0.2737458688340233,-2.4214624747033757,-3.719553790478367,5.160777346275528,-5.997395035401693
-7.836831003068012,2.3365928647962737,-6.122106588043741,-4.212505355344158,-0.9125150763652816,-1.77157711631146,3.313024329728392,-3.944539645030825,-2.2088268642541085,0.2367491809776574,-4.459695644186547,2.3319169249543403,2.7323010244092565,1.809405445873002,1.6841394035486696,-5.133463765238354,-0.169533779742649,-6.7641627763514,0.4244915186152775,-6.528765428260564,-4.723619571365412,0.7437232342161355,-4.123161637507783,-0.0141449974041272,6.94928702672761,0.5993869176211994,-0.4612847603284282,3.5105728090917587,7.728100062076722,-0.2682975662101006,-1.9524528040055755,-0.8689315243846099,5.509341907153399,-2.492400051031136,1.4600567227729968,-9.336866625618413,-5.343685626629217,-1.8211969123740364,-1.385283153457424,-2.7555364796862274,-3.841302570560953,-6.886863671388497,2.6486859209383,-1.8950917126142224,-1.3838106910168464,-1.3474477897986166,-0.588209843288297,-5.109715782114888,0.4632700451747258,-1.797640614647861,-3.703450066213848,-4.752224737031909,0.8424603920786664,-12.339543784136776,-11.148587333506786,-0.1204865887817518,-0.4510597014012703,-1.356313655290449,0.8398402051543545,2.5823313501435945,-3.4260237183374675,2.904306073686307,-0.5972139865744612,-2.618741095337024,-3.948468686722843,4.913199330838186,-6.364744687469502
-7.9464178486240815,2.1671616495355672,-5.959201959237985,-4.16247178500374,-1.0142147891362443,-2.034629190891989,3.410804460068092,-4.045502046869297,-2.2148176256554866,0.3479939240527496,-4.116725371573767,2.4151013928478555,2.205035517099865,1.740920518732582,1.6876952475133782,-5.348399877001726,-0.4656036125602876,-7.057811261495372,0.4134391565150777,-6.742676359556452,-4.80339938603306,0.7999153106964947,-4.70655063367314,-0.4470052187724693,6.81312929355258,0.7059920359642637,-0.5386426442304231,3.378207452318364,7.549608878339354,-0.1636906508609907,-1.913597764374018,-1.033357678345488,5.466275560465849,-2.516508597353184,1.6047179891668648,-9.538805231365052,-5.569137676969268,-1.8361339507601555,-1.6304243046290834,-2.733974937594738,-3.894770931010756,-6.943544543711427,2.641820323973403,-1.9828913973550917,-1.057925237667387,-1.439364063448421,-0.8664420203600862,-5.244188943556197,0.5375579572128286,-1.94697309938691,-3.898463910131762,-4.857908142362867,0.5399902761332065,-12.65701831667158,-11.342393460720718,0.0971198609953045,-0.6158945525035877,-1.4721119366424498,0.9169182126849468,2.2567374247223926,-3.80748405140626,2.535252934354739,-0.8193423697888651,-2.900785708234995,-4.125530495850725,4.557261492034766,-6.668978572463942
-8.057270565039184,1.9951588833583396,-5.765094651032788,-4.103634401666275,-1.0638778390210653,-2.2908381580274115,3.549037299144341,-4.137611582555098,-2.252229730003221,0.4482433431995263,-3.625749844601741,2.5231841820683023,1.6016926331389616,1.6609958852458029,1.5922057028075551,-5.486958800148551,-0.8260889494945554,-7.301860052033647,0.3218062277112272,-6.9629075052516285,-4.92771423877032,0.7500974197939154,-5.118428954363685,-0.6379930254600081,6.740845637963606,0.7915037725864993,-0.6616861458570571,3.160500929663998,7.330029152115534,-0.0799582490269088,-1.98462324675027,-1.1903692984235523,5.517015088285271,-2.556342471480381,1.7971908340022311,-9.68034945689065,-5.768823036877178,-1.7845080215808675,-1.8107078780404076,-2.5946166369963533,-4.062082292414049,-7.025119173071904,2.6696990946503005,-2.025127572301745,-0.7793467467155426,-1.523898293653764,-1.1048263742091482,-5.334567022311654,0.6410268724878829,-2.082470838147188,-4.111872042727832,-5.041586572728155,0.2139968735949464,-12.986010198254965,-11.67241420590539,0.2279760657355254,-0.7970740217368428,-1.7920461103482062,1.0178828309355232,1.9237788306616728,-4.1345149520370645,2.158764144764297,-1.0221775610473625,-3.130361655235939,-4.281577720282405,4.14667337871164,-7.0217504730826175
